id,name,description,studycredit,location,contact_id,level,learningoutcomes,module_tags,interests_match_score,popularity_score,estimated_difficulty,available_spots,start_date
380,game changers,de impact incubator biedt creative makers techneuten en ondernemers een plek om impact te maken samen te werken en sociaal te ondernemen dit doen we door serious games te ontwikkelen voor maatschappelijke doeleinden het richt zich in bijzonder op studenten en afgestudeerden van avans buas en curio de impact incubator onderscheidt zich door in projectverband sociale en ecologische innovaties te realiseren in een quadruple helix samenwerking met gemeente bedrijven instellingen en bewoners,30,['Breda'],123,NLQF6,je leert de wereld van serious gaming kennen terwijl je werkt in een echte game pipeline samen et de leden van jouw guild onderdeel pipeline je leert toepassen binnen de begrenzing van data en performance je leert in een pipeline samenwerken aan een eindresultaat terwijl je werkt aan authentieke opdrachten,serious gaming impact maken nieuwe technologien state of the art aandacht voor ethiek en maatschappij gamepipeline,0.71,0.71,1,29,2025-10-15
381,innovation management creative leadership,the minor innovation management and creative leadership explains innovation as the process of generating sustainable new products services or business opportunities however it is not just the invention of a new idea that is important but also “bringing it onto the market” we teach students to put the ideas into practice and exploit them in a manner that leads to successful entrepreneurial activities as well as a more sustainable future this requires leadership and a creative approach,30,['Breda'],121,NLQF6,je gaat in deze minor in kleine projectgroepen bij een opdrachtgever uit de praktijk aan de slag je onderzoekt het vraagstuk aan de hand van appreciative inquiry je betrekt zoveel mogelijk stakeholders om te achterhalen wat er daadwerkelijk aan de hand is en wat eraan gedaan kan worden je gaat experimenteren met de verschillende rollen van facilitator onderzoeker en coach in de ondersteunende werkcolleges coachmomenten gastcolleges en trainingen staan volgende onderwerpen centraal psychologie en gedrag motivatie en drijfveren weerstand betekenisgeven groepsdynamica leiderschap en gedragsbeïnvloeding organisatiekunde cultuur structuur en het proces van verandering jij als begeleider van veranderingen interpersoonlijke communicatie waarderend onderzoeken ontwerpen van praktische werkvormen procesadviseren en begeleiden van groepen appreciative inquiry waarderende vragen stellen ophalen van succesverhalen het helpen vertalen van problemen in ambities het concreet maken van veranderstappen,interventies in veranderprocessen appreciative inquiry gedrag organisatiekunde,0.52,0.476,3,75,2025-10-14
382,veranderen is mensenwerk,als professional die veranderingsprocessen kan managen en interventies kan inzetten ben je een gewaardeerd persoon in organisaties die dynamisch moeten reageren op de veranderende omgeving met deze minor ontwikkel je je tot een professional die in staat is om succesvol veranderingen te begeleiden in organisaties met de minor veranderen is mensenwerk leer je hoe je veranderingsprocessen effectief kunt begeleiden je krijgt inzicht in de psychologische en groepsdynamische processen je ontwikkelt vaardigheden om de dynamiek van een organisatie te begrijpen en werkvormen toe te passen om in verbinding met mensen aan de slag te gaan bovendien leer je hoe je met behulp van appreciative inquiry een organisatie kunt begeleiden bij een verandering deze aanpak versterkt het vermogen en vertrouwen van de mensen in de organisatie zodat zij gezamenlijk hun ambitie kunnen bereiken je werkt samen met studenten van andere opleidingen en hogescholen een mooie interdisciplinaire ervaring,30,['Den Bosch'],119,NLQF6,,oud model van economische groei,0.53,0.966,5,36,2025-09-05
383,living lab de kleine aarde,dit betreft de oude minor take back the economy het huidige model van economische groei voldoet niet meer welke alternatieven zijn er voorhanden en wat is daar voor nodig,30,['Breda'],118,NLQF6,ideeën helder te krijgen en deze als maker tot een overtuigende vertelling te ontwikkelen je technische en overige vaardigheden bij de jouw gekozen rol verder te ontwikkelen een pitchpakket te produceren waarin verhaal artwork productieplan en prototype gecombineerd worden en dat professioneel te verschillende vormen van beeldend en theoretisch onderzoek doen verantwoorde keuzes maken voor de meeste relevante uitingsvorm van je idee reflecteren op je artistieke en professionele positie in een studiosetting met een team samenwerken en je rol vinden productief omgaan met feedback van professionals werken met een grote mate van zelfstandigheid,scenario schrijven storyboarden character designer worldbuilder concept art title design panelling illustration animation coloring editorial graphic design art direction dmodels producer,0.77,0.252,4,29,2025-11-09
384,development for storytelling,deze minor van st joost school of art design draait om het uitontwikkelen van een concept in visual storytelling hoe ontwikkel je een idee voor een graphic novel story book tvserie film of vrervaring of zelfs iets wat op al deze platformen werkt of het nu gaat om een fantasierijk eigen verhaal een geëngageerd betoog of een educatieve vertelling je leert de kern van een verhaal goed en overtuigend te vertellen in beeld te brengen en zodoende het idee naar een professioneel pitchpakket uit te werken hoe maak je zo’n voorstel waarin de combinatie van het verhaal artwork een productieplan en prototype laat zien dat het klaar is om gerealiseerd te worden,30,['Den Bosch'],120,NLQF6,een verhaal te ontwerpen voor een stopmotionfilm met meerdere karakters storyboarding kadrering en camerastandpunten gebruiken bouwtekeningen maken voor karakters en set animeerbare poppen te bouwen een set op schaal te ontwerpen en te bouwen experimenteren met animatie basisvaardigheden voor stopmotion uitlichten van je set tabletop fotografie werken met een animatiecamera en het programma dragon frame je rol te onderzoeken in een team samenwerken in een team basis editing nabewerking en geluidsmontage,stopmotion animatie poppen bouwen schaal storytelling,0.88,0.654,1,36,2025-09-26
385,stopmotion,in deze minor van stjoost school of art design ga je in teamverband een stopmotion animatiefilm maken je onderzoekt je rol in het team van een stopmotionproductie en maakt samen een verhaal waarin meerdere karakters een rol kunnen spelen je maakt poppen en decor op schaal en maakt daarbij gebruik van de goed uitgeruste werkplaatsen van de academie bijv houtwerkplaats d printshop je volgt lessen animatie ontdekt wat belangrijk is voor een verhaal in stopmotion en experimenteert met passend design en materiaalgebruik samen met je team doorloop je het hele proces van storyboard tot opname en ten slotte tot première deze minor is voor studenten die houden van verhalen vertellen en van analoog werken en voor iedereen die het productieproces van een stopmotionfilm wil doorlopen en wanneer heb je nu de kans in je studie om een half jaar aan een animatie te werken,30,['Breda'],120,NLQF6,in deze minor leer je een graphic novel te ontwikkelen in een ontwerpproces van begin tot einde brainstormen op je eerste verhaalideeën je verhaalideeën uitwerken tot een concept een kort script schrijven op basis van je verhaalconcept een storyboard en thumbnails schetsen aan de hand van je script style sheets en character design ontwerpen pagina’s panellen tot één geheel in de eindproductie een aantal spreads uitwerken tot een volwaardig eindresultaat verder leer je de betekenis van characters achtergronden world building camerastandpunt verhaallijn kaders kleurpalet flow en lettering establishing shot en cover design en je leert hoe de uitvoering lijnvoering kleurgebruik vormgeving en stijl bijdragen aan de tone of voice van de strip,graphic novel interactive webtoon storytelling illustratie,0.88,0.576,4,79,2025-12-27
386,graphic novel,een graphic novel is een strip met een meer volwassen karakter qua thematiek gelaagdheid en verhaal en is soms fictief maar het kan ook autobiografisch van karakter zijn je zou het als de literatuurkant van het beeldverhaal kunnen zien met échte verhalen over échte mensen die échte levens leiden in een échte wereld je zult van een graphicnovelpersonage zelden een reeks of een serie zoals bij de superhelden aantreffen in het programma van deze minor van stjoost school of art design volg je de gehele ontwerpmethodiek van een graphic novel van je eerste ideeën tot de uiteindelijke productie je wordt begeleid door docenten van de kunstacademie stjoost het accent in de begeleiding ligt op de kwaliteit en ontwikkeling van zowel het verhalende als de verbeeldende kant ook moderne online vorm zoals de interactive graphic novel en webtoons komen aan bod je brengt een voorstel in de vorm van een idee concept of liefst al iets van een script en voorstudies eventueel zelfs thumbnails voor je graphic novel mee het kan een eigen verhaal zijn dat je wil vertellen in stripvorm of een bestaand verhaal dat je aantrekkelijk vindt om te verbeelden het kan gaan om zowel fictie als nonfictie,30,['Breda'],120,NLQF6,you will establish a practice of writing you will learn how to step over the blank page how to resource materials for story building you will learn and apply editing to your and others projects how to develop the right tools for your work you will learn how to give feedback and reflect on your process you will learn how the editing process is an integral to your practice,creative writing storytelling skills genres hybrid forms visual art,0.81,0.272,1,39,2025-11-07
387,write loud,the minor creative writing write loud of stjoost school of art design is created for students looking to establish solid storytelling skills in written form to help students further define articulate and expand their practice through creative writing in this course we let you see what a writing discipline can offer a developing visualmedia practice this creative writing practice will be in the form genre and manner that suits you as a creator with an emphasis on our program’s unique perspectives from the intersection between the literary field and photography film and the digital in an interdisplinary approach with watershed production house this minor is acutely geared towards students who have a solid background in the use of image to convey meaning this minor is really well suited to students with a background in or affinity for visual arts media production design illustration etc however we are very open to applications from students in all study areas we encourage students to write in hybrid forms across genres and within multiple art forms this course understands that it is essential for today’s creators to have a strong capacity for telling in order to show this program opens with watershed in the form of a “camp” guest lecturers and workshops to get you out of your head and into the writing throughout the course you will meet for guest speakers workshops and inspiration days developed together with watershed these will be both onsite online andor offsite there is a solid focus on what the group dynamic can bring to your individual work so be prepared to get close this is a practice that builds on the understanding that media creation is a collective experience during the minor you will develop a media mixed or hybrid project with writing as the foundation under guidance you will select the form that works best for your theme material goals the forms are open and you will learn which form best supports your story think of podcasts chapbooks graphic novels short stories in video and more,15,['Den Bosch'],116,NLQF5,• digitale en analoge tekenvaardigheden te verdiepen enof te verbreden • tekenen zowel naar de waarneming modeltekenen anatomie en perspectief als vanuit de verbeelding • de communicatieve werking van je tekeningen te versterken • creatieve competenties te verdiepen • de narratieve zeggingskracht van je werk te versterken • met materialen te experimenteren • beeldend onderzoek dat je verder helpt in wat je wilt ontwikkelen • compositie en beeldopbouw • over de werking in verschillende schalen • de wisselwerking van d en d maquettes bouwen,digitale en analoge tekenvaardigheden waarneming verbeelding compositie en beeldopbouw,0.72,0.804,1,43,2025-09-19
388,tekenen,in deze minor van stjoost school of art design word je aangezet en uitgedaagd tot verdieping en verbreding van je tekenvaardigheden denk daarbij aan het tekenen naar de waarneming model portret anatomie en perspectieftekenen en visualisatie maar ook aan het intuïtief en associatief tekenen je wordt aangemoedigd de wereld telkens met andere ogen te zien je eigen minor kleur te geven en tekenen als communicatiemiddel in te zetten je leert het maken van keuzes en verantwoording te nemen voor het eigen leer en maakproces de minor staat in het teken van het maken je wordt begeleid door docenten tekenvaardigheid van kunstacademie stjoost voor het tekenen op grote schaal wordt samengewerkt met blind walls gallery in breda,30,['Den Bosch'],120,NLQF6,,performance art podiumkunst lichaam artistieke werkplaats dramaturgie,0.35,0.81,1,24,2025-11-23
389,performance in art,het minorprogramma performance art is een verdiepend programma voor beeldend kunstenaars en uitvoerend podiumkunstenaars die zichzelf enof hun lichaam als essentieel onderdeel zien van het kunstwerk het minorprogramma wordt opgezet als academischeartistieke werkplaats waarin de vraag van de individuele kunstenaar beginpunt is voor het onderzoek naar de mogelijkheden van zichzelfhet lichaam in performance het individuele onderzoek wordt gevoed door de rijke geschiedenis van performance art waarin het kunstwerk ontstaat vanuit de artistieke dynamiek tussen kunstenaar omgeving en publiek het programma kent een sterke verbinding tussen beeldende kunst nieuwe media en theater en verwante kennisgebieden als filosofie dramaturgie en kunstgeschiedenis,30,['Breda'],117,NLQF6,• hoe je met biobased materialen kunt experimenteren en met levende organismen zoals schimmels algen planten en bacteriën kunt samenwerken • de artistieke en ontwerpvraagstukken herkennen die bij biobased art design horen • artistiek enof designonderzoek te doen ten behoeve van deze vraagstukken • hoe je tot werk of ontwerpoplossingen kunt komen in de richting van biobased art design • de maatschappelijke context rondom biobased art design analyseren,biobased materialen onderzoek antropoceen posthuman perspective,0.41,0.276,5,53,2025-12-06
390,material ecologies,ben jij nieuwsgierig naar hoe je kunt samenwerken met planten schimmels en bacteriën om nieuwe materialen te ontdekken in deze minor gaan we aan de slag met biobased materialen we gaan experimenteren proberen nieuwe methodes uit en zoeken naar inventieve oplossingen om met deze materialen te werken jij ontwikkelt gedurende de minor een eigen kunst of ontwerpproject gebaseerd op het biobased materiaalonderzoek niet alleen steek je je handen uit de mouwen je maakt ook kennis met de wereld rond biobased art design we bespreken de laatste ontwikkelingen discussies en dilemma’s binnen de biobased art design,30,['Breda'],90,NLQF6,als beeldmaker ingaan op actuele maatschappelijke vraagstukken productief samenwerken met studenten van andere disciplines professioneel samenwerken met externe partijen verschillende vormen van beeldend en theoretisch onderzoek toepassen reflecteren op jouw artistieke of professionele positie,engagement kunst design impact,0.88,0.134,2,25,2025-09-20
391,art humanity nieuwe naam formuleren,wat kun jij als beeldmaker doen om de samenleving te verbeteren hoe geef je jouw werk zoveel mogelijk zeggingskracht hoe zet je mensen aan het denken hoe zet je verandering in gang hoe kun je samen met anderen iets bereiken dat jouw individuele mogelijkheden overstijgt deze minor van st joost school of art design draait om maatschappelijk engagement je gaat op zoek naar jouw sociale betrokkenheid en je leert om deze te uiten in werk of projecten daarbij doe je onderzoek naar het creëren van impact,30,['Den Bosch'],90,NLQF6,,artistiek onderzoek filosofie intuitie,0.69,0.262,4,72,2025-12-22
392,research in art istic practice,minor gericht op artistiek onderzoek in een artistieke praktijk gericht op makenonderzoeksmethodes deze minor is geschikt voor studenten die de autonome onderzoekskant van hun praktijk willen aansterken de theorie is gericht op welke discussies er zijn rond artistiek onderzoek welke voorbeelden er zijn in kunstontwerp en de filosofie kan bijvoorbeeld gericht zijn op waarheidsvinding intuïtie het begrip ‘kennis’,30,"['Breda', 'Den Bosch']",117,NLQF6,de student demonstreert persoonlijke groei op ethisch bewustzijn en handelen in relatie to zijn of haar vakgebied en de maatschappij als geheel,ethiek filosofie kritisch denken ethisch handelen in beeldende kunst en performance maar ook in digitaal,0.31,0.02,5,21,2025-09-12
393,ethiek kritisch denken,ethiek en ethisch handelen wordt steeds belangrijker in een toenemende technische wereld waar fact en fiction moeilijk zijn te ondescheiden maar wat is dat dan en hoe handel je daar naar deze track geeft je de mogelijkheid om te ontdekken wat ethisch handelen is en hoe dat een rol speelt in jouw vakgebied de vertaling naar handelen zowel in digi taal als beeld en geluid krijgt hier een plek kijkt ook naar de toepassing binnen de kunsten in beeld,30,"['Breda', 'Den Bosch']",124,NLQF6,de student demonstreert persoonlijke groei op ethisch bewustzijn en handelen in relatie to zijn of haar vakgebied en de maatschappij als geheel,ethiek filosofie kritisch denken ethisch handelen in beeldende kunst en performance maar ook in digitaal,0.37,0.496,5,32,2025-10-17
394,avans innovative studio junior,je leert hoe welke waarde jouw werk heeft hoe je jezelf als maker professioneel in de kijker speelt en hoe je aan opdrachten komt,15,['Breda'],92,NLQF6,de student demonstreert persoonlijke groei op zes competenties hij is in staat om domeinspecifiek interdisciplinair te creëren en te experimenteren om zo op innovatieve wijze tot meervoudige en duurzame waardecreatie te komen,persoonlijke ontwikkeling interdisciplinair innovatie prototyping valorisatie,0.73,0.598,5,62,2025-09-01
395,avans innovative studio senior,ook heb je de mogelijkheid om met creatieve ondernemers uit het werkveld te sparren en te leren van hun ervaringen in de wereld buiten de veilige onderwijsmuren,30,['Breda'],92,NLQF6,de student demonstreert persoonlijke groei op zes competenties hij is in staat om domeinspecifiek interdisciplinair te creëren en te experimenteren om zo op innovatieve wijze tot meervoudige en duurzame waardecreatie te komen,,0.3,0.21,5,62,2025-11-29
396,succesvol managen van een project,leren om succesvol een project innovatie change impact creatie etc uit te voerenmanagen door het uitvoeren van volledige projectevaluaties van echte projecten uit het bedrijfsleven de bedrijven ontvangen naast de evaluatiebevindingen ook een benchmarkpositie obv de data die hierover in de loop der tijd wordt verzameld,15,['Breda'],125,NLQF5,inzichtkennis in de diverse factoren zoals bijv planningtools methoden aspecten zoals bijv cultuur ed die leiden tot het succesvol managen van een project het professioneel kunnen uitvoeren van een project evaluatie inzicht in eigen vaardigheden mbt het managen van projecgten,project evaluatie scrum planning agile prince project management,0.4,0.27,5,67,2025-09-14
397,de stem van je geweten ga opzoek naar jouw moreel kompas,herkennen van ethische dilemma’s in werk uitwerken ethische dilemma’s werk adhv stappenplan bewustwording van eigen normen waarden overtuigingen moreel kompas praktijkvoorbeelden rondom corruptie wanbestuur verhuftering hoe ethisch besef te ontwikkelen sociale intelligentie zelfbewustzijn dwang invloed van maatschappelijke dilemma’s op het ethisch handelen van een organisatie en professional integriteit bij verandermanagement invloed van hiërarchie macht rol van klokkenluiders verantwoordelijkheden gezag cultuur op ethisch handelen bedrijfsblindheid gedrag verklaren en beïnvloeden vanuit psychologie groepsgedrag groepsdenken in relatie tot ethiek en integriteit ethisch leiderschap,15,['Breda'],126,NLQF5,,moreel kompas ethische dillemas normen waarden bedrijfsblindheid gedragsbeïnvloeding,0.66,0.254,3,30,2025-11-03
