id,name,description,studycredit,location,contact_id,level,learningoutcomes,module_tags,interests_match_score,popularity_score,estimated_difficulty,available_spots,start_date
372,"Innovation for sustainability 
(SDG in motion)","Tijdens Innovation for sustainability werk je op een hoog niveau van complexiteit en vrijheid aan een uitdaging te werken gerelateerd aan één van de zeventien Duurzame Ontwikkelingsdoelen (SDG's) van de Verenigde Naties. Je werkt samen met een team van 4/5 studenten in een SDG Hub voor verschillende opdrachgevers, georganiseerd rond verschillende thema's zoals Design for Sustainability, Corporate Social Responsibility, Good Health & Wellbeing, Regenerative Production and Consumption, Responsible Startups",15,['Den Bosch'],118,NLQF6,"herformuleren: kan zelfstandig een onderbouwde voorlopige innovatie-opdracht opstellen, zodanig dat het startpunt van de opdracht definieert en een beeld kan schetsen van de innovatieroute en met verstand van zaken grondig het probleem kan onderzoeken
kan zelfstandig het echte probleem achterhalen en een onderbouwde, definitieve innovatie-opdracht opstellen, zodanig dat hiermee ideeën voor ruwe concepten kunnen worden gegenereerd
kan zelfstandig een nieuw levensvatbaar innovatieontwerp ontwikkelen, zodanig dat dit meervoudige waarde toevoegt en wordt voldaan aan de innovatieopdracht
kan zelfstandig een realisatiestrategie ontwikkelen, zodanig dat aannemelijk wordt dat gebruikers het concept gaan gebruiken
kan een innovatieproces leiden en bijsturen zodanig dat de opdracht efficiënt wordt aangepakt en leidt tot een gedragen resultaat. achteraf kan hij inzicht geven in hoe leiding is gegeven, waarbij de student zijn functioneren kan wegen en aan kan geven wat zijn sterke en ontwikkelpunten zijn  als beginnend business innovator.",sustainable development goals design for sustainability corporate social responsibility good health wellbeing regenerative production and consumption responsible startups impact maken bijdragen aan transities,0.73,0.312,5,49,2025-11-01
373,Writing for Confidence,"The Story You Want to Tell- Writing for Confidence

How does one distill the ideas that lurk in the back (or front) of their minds into WORK. Work of resonance, work that one can say…Yes this is the story I want to tell. For many emerging makers the struggle to find one’s voice, to hear themselves as authentic, clear and resonant with the scope of their passions, starts with a basic lack of confidence in what you want to tell, how you want to tell it and how you can share it. Within “The Story You want to Tell” we work with young creatives who are seeking a route to a confidence, using writing as a catalyst and grounding force that they can lean on throughout their careers. We focus on helping students feel confident with a practice driven course, where they see the meters they are making and return to their core studies with a better idea of who they are, what they are here to tell, and maybe even how.
This is a lab, with exposure to new mediums, new forms of writing and making, with language and communication (textual and visual) at the center.",15,['Breda'],116,NLQF5,,creative writing storytelling skills genres hybrid forms visual art,0.83,0.308,2,74,2025-10-27
374,Inclusief samenwerken zonder verliezers,"Bij alle grote (en vaak ook kleine) vraagstukken hebben we andere partijen nodig om ze aan te pakken. Tegelijkertijd is niemand opgeleid tot ‘samenwerker’: we doen het er vaak bij en doen veel op gevoel, intuïtie en ervaring. Hoe beweeg je je in een organisatie? Hoe moet je samenwerken in en met een team? Wat zijn nu dé patronen in samenwerkingsverbanden? En hoe kan je daar vanuit jouw rol bewust aan werken? 
Verbinding maken door de verschillen heen. Leer hoe mensen de cultuur vormen en de cultuur de mensen vormt. Daag jezelf uit om anders te kijken naar mensen en teams. 
Op basis van de Deep Democracy-methode zorg je dat de wijsheid van de hele groep wordt benut. Je brengt de onderstroom (de gezamenlijke wijsheid) naar boven om het potentieel van ieder individu te benutten en het groepsgevoel te vergroten. Werkelijk luisteren en ruimte geven aan de ‘minderheid’ hoort daarbij. Je kunt alleen een team bouwen op basis van interactie en dialoog! Geen vergaderingen, hoorzittingen of bijeenkomsten maar ontmoetingen waarin je met elkaar de juiste perspectieven deelt, en samen besluiten neemt.",15,['Breda'],119,NLQF6,"patronen in samenwerkingsverbanden: deze herkennen en expliciet maken en de vinger kunnen leggen op de essentie van die patronen
reflectie op je eigen rol als procesbegeleider of teamlid: je eigen ‘kleur’ vinden en waarderen, de kwetsbaarheden van je voorkeursstijl kennen
condities creëren om te interveniëren: hoe kies ik een interventie, wat zijn de condities waaronder een interventie kansrijk is, wanneer kan ik beter wat anders doen, of zelfs niets doen? hoe betrek ik anderen bij mijn interventie?
omgaan met groepsdynamiek, conflicten of dieperliggende verschillen van inzicht.",corporate antropologie omgevingscommunicatie deep democracy organisatiecultuur verandering communicatie verbinding polarisatie leiderschap,0.66,0.258,4,61,2025-11-05
375,Animatie / Storytelling,Verdieping animatie / storytelling,15,"['Breda', 'Den Bosch']",120,NLQF5,,,0.64,0.656,2,70,2025-11-18
376,The Creative Agency,"""The Creative Agency"" is een module waarin je gaat werken aan campagnes die de wereld beter maken. Je maakt kennis met branding, advertising, marketing en communicatie. In deze module ontdek je hoe je als creatief bureau succesvolle campagnes kunt ontwikkelen en een belangrijke boodschap in de maatschappij te zetten.

Je werkt in een multidisciplinair creatief team als Agency en werkt aan verschillende projecten tegelijk. De projecten richten zich op gedragsverandering. Hoe krijg je dat voor elkaar, hoe maak je impact? Hoe combineer je woord, beeld, interactiviteit, strategie en vernieuwing zo dat een boodschap écht overkomt? Je wordt uitgedaagd om de essentiële principes en strategieën van branding te combineren met jullie eigen creativiteit en inzicht om zo te komen tot resultaat met impact.",30,"['Breda', 'Den Bosch']",121,NLQF6,,maatschappelijk betrokken creatief branding campagne advertising ideel gedragsverandering media,0.46,0.568,4,36,2025-11-14
377,Art & Activisme,"Persoonlijk Activisme richt zich speciaal op die student die kritisch naar de wereld kijkt en het verlangen heeft om het kunstenaarschap in te zetten om bij te dragen aan relevante veranderingen. Hoe verhouden de kunst, de wereld en het persoonlijke activisme zich tot elkaar? En hoe kan je als jonge kunstenaar bijdragen aan een betekenisvolle verandering? 
Als student neem je naast het aanbod vooral ook tijd voor het zelfstandig zoeken naar nuances in beeld, materiaal en vorm. Dit kan zowel individueel als collectief.
Omdat persoonlijk engagement bij deze studenten juist het gegeven is (oftewel het uitgangspunt), ligt het accent van deze module op de zoektocht naar de vorm. 
De student werkt in verschillende vakken in verschillende vormen (podium, autonome kunst, video, fotografie enzovoort). Daarin probeert de student steeds dezelfde inhoud in andere vormen uit te werken en deze te verfijnen. De zoektocht naar radicale nuance van het persoonlijke engagement krijgt uiteindelijk vorm door verfijning in beeld met als wens/doel dat persoonlijk activisme anderen kan activeren. 
Op basis van ingrediënten als humor, tegengeluid en verwarring worden vormen gezocht en ontwikkeld waarin de radicale nuance zich publiekelijk kan manifesteren. De activistische benadering vraagt van alle deelnemende studenten dat de verschillende vormen van radicale nuance ook daadwerkelijk worden gedeeld in de juiste context.

Vanuit de academische hoek zal aandacht besteed worden aan het belang van verbeelding met betrekking tot activisme.",15,['Den Bosch'],117,NLQF5,je leert je eigen vorm vinden om je eigen stem en je wereldbeschouwing aan de wereld te presenteren,persoonlijk activisme kritische reflectie zoektocht naar de vorm radiacale nuance onthaasting laboratorium verfijnen tegengeluid,0.36,0.202,4,24,2025-09-08
378,Innovatie door Service Design,"In deze unieke leergang werken studenten en werknemers uit de zorg samen onder begeleidng van docenten en expert uit de zorg en uit servicedesign aan vraagstukken in de zorg. Tijd is gelijkelijk verdeeld tussen theorie en veldwerk. De samenwerking met de Design academie garandeert een extren diploma en state of the art onderwijs. Wil je meer verdieping? In deel 2 ( 2e semester is er ruimte voor verdieping waarin de kennis en vaardigheden uit deel 1 verder verdiept en toepast. Met jouw opdrachtgever start je je eigen innovatie traject en wordt je vanuit de leergang gecoached en volg je verdiepende workhops, colleges en intercollegiale intervisies.",30,"['Breda', 'Den Bosch']",122,NLQF6,je leert sytemen in de zorg te herontwerpen waardoor ze duurzamer worden,samen leren met proffesionals uit de wereld van service design externe validatie design thinking servie design zorg innovatie,0.88,0.134,5,48,2025-09-26
379,Creative AI,"Gezamenlijk onderzoek naar creatieve, artistieke en performatieve mogelijkheden en impact van AI op de praktijk van de kunstenaar en ontwerper. De (generatieve) AI evolueert razendsnel en heeft een enorme (en nog onbekende) invloed op de beroepen binnen de creatieve sector. In co-creatie met Finse docenten en studenten gaan we samen dit gebied verkennen, kennis opbouwen en visie ontwikkelen. We doen samen interdisciplinair onderzoek naar hoe kunstenaars en ontwerpers AI kunnen gebruiken in hun creatieve en artistieke proces. We benaderen de mogelijke waarde van AI vanuit verschillende perspectieven: technologisch, performatief, fysiek, virtueel en ethisch, filosofisch en economisch. We ontwikkelen en delen kennis en wisselen best practices uit.",30,"['Breda', 'Den Bosch']",116,NLQF6,"analyseren en interpreteren van de rol en impact van ai op de creatieve industrie en hoe dit de positie van de maker beïnvloedt. 
 ontwikkelen en toepassen van strategieën om ai te integreren in het eigen creatieve proces, rekening houdend met ethische, sociale en culturele overwegingen. 
evalueren van bestaande ai-gestuurde projecten in de creatieve industrie en reflecteren op hun succes, uitdagingen en implicaties voor makers. 
ontwerpen, implementeren en presenteren van een eigen ai-gestuurd project dat aantoont hoe ai de positie van de maker in de creatieve industrie kan versterken.",ai creatieve sector makerschap originaliteit ethiek performatieviteit,0.89,0.896,1,23,2025-10-21
380,Game Changers,"De Impact incubator biedt creative makers, techneuten en ondernemers een plek om impact te maken, samen te werken en sociaal te ondernemen. Dit doen we door serious games te ontwikkelen voor maatschappelijke doeleinden. Het richt zich in bijzonder op studenten en afgestudeerden van Avans , Buas en Curio. De impact incubator onderscheidt zich door in projectverband sociale en ecologische innovaties te realiseren in een quadruple helix samenwerking met gemeente, bedrijven, instellingen en bewoners",30,['Breda'],123,NLQF6,"je leert de wereld van serious gaming kennen terwijl je werkt in een echte game pipeline samen et de leden van jouw guild( onderdeel pipeline) je leert toepassen binnen de begrenzing van data en performance, je leert in een pipeline samenwerken aan een eindresultaat terwijl je werkt aan authentieke opdrachten",serious gaming impact maken nieuwe technologien state of the art aandacht voor ethiek en maatschappij gamepipeline,0.71,0.71,1,29,2025-10-15
381,Innovation management & creative leadership,"The minor Innovation management and creative leadership explains innovation as the process of generating sustainable new products, services or business opportunities. However, it is not just the invention of a new idea that is important but also “bringing it onto the market”. We teach students to put the ideas into practice and exploit them in a manner that leads to successful entrepreneurial activities as well as a more sustainable future. This requires leadership and a creative approach.",30,['Breda'],121,NLQF6,"je gaat in deze minor in kleine projectgroepen bij een opdrachtgever uit de praktijk aan de slag. je onderzoekt het vraagstuk aan de hand van appreciative inquiry. je betrekt zoveel mogelijk stakeholders om te achterhalen wat er daadwerkelijk aan de hand is en wat eraan gedaan kan worden. je gaat experimenteren met de verschillende rollen van facilitator, onderzoeker en coach.
 

in de ondersteunende werkcolleges, coachmomenten, gastcolleges en trainingen staan volgende onderwerpen centraal:
psychologie en gedrag: motivatie en drijfveren, weerstand, betekenisgeven, groepsdynamica, leiderschap en gedragsbeïnvloeding.
organisatiekunde: cultuur, structuur en het proces van verandering.
jij als begeleider van veranderingen: interpersoonlijke communicatie, waarderend onderzoeken, ontwerpen van praktische werkvormen, procesadviseren en begeleiden van groepen.
appreciative inquiry: waarderende vragen stellen, ophalen van succesverhalen, het helpen vertalen van problemen in ambities, het concreet maken van veranderstappen.",interventies in veranderprocessen appreciative inquiry gedrag organisatiekunde,0.52,0.476,3,75,2025-10-14
382,Veranderen is Mensenwerk,"Als professional die veranderingsprocessen kan managen en interventies kan inzetten, ben je een gewaardeerd persoon in organisaties die dynamisch moeten reageren op de veranderende omgeving. Met deze minor ontwikkel je je tot een professional die in staat is om succesvol veranderingen te begeleiden in organisaties.

 

Met de minor ""Veranderen is mensenwerk"" leer je hoe je veranderingsprocessen effectief kunt begeleiden. Je krijgt inzicht in de psychologische en groepsdynamische processen. Je ontwikkelt vaardigheden om de dynamiek van een organisatie te begrijpen en werkvormen toe te passen om in verbinding met mensen aan de slag te gaan. Bovendien leer je hoe je met behulp van Appreciative Inquiry een organisatie kunt begeleiden bij een verandering. Deze aanpak versterkt het vermogen en vertrouwen van de mensen in de organisatie, zodat zij gezamenlijk hun ambitie kunnen bereiken.

Je werkt samen met studenten van andere opleidingen en hogescholen, een mooie interdisciplinaire ervaring.",30,['Den Bosch'],119,NLQF6,,oud model van economische groei,0.53,0.966,5,36,2025-09-05
383,Living lab de Kleine Aarde,dit betreft de oude minor take back the economy; Het huidige model van economische groei voldoet niet meer. Welke alternatieven zijn er voorhanden en wat is daar voor nodig,30,['Breda'],118,NLQF6,"ideeën helder te krijgen en deze als maker tot een overtuigende vertelling te ontwikkelen.
je (technische en overige) vaardigheden bij de jouw gekozen rol verder te ontwikkelen.
een pitchpakket te produceren waarin verhaal, artwork, productieplan en prototype gecombineerd worden en dat professioneel te
verschillende vormen van beeldend en theoretisch onderzoek doen.
verantwoorde keuzes maken voor de meeste relevante uitingsvorm van je idee.
reflecteren op je artistieke en professionele positie.
in een studiosetting met een team samenwerken en je rol vinden.
productief omgaan met feedback van professionals.
werken met een grote mate van zelfstandigheid.",scenario schrijven storyboarden character designer worldbuilder concept art title design panelling illustration animation coloring editorial graphic design art direction 3dmodels producer,0.77,0.252,4,29,2025-11-09
384,Development for Storytelling,"Deze minor van St. Joost School of Art & Design draait om het uitontwikkelen van een concept in Visual Storytelling. Hoe ontwikkel je een idee voor een graphic novel, story book, TV-serie, film of VR-ervaring, of zelfs iets wat op al deze platformen werkt? Of het nu gaat om een fantasierijk eigen verhaal, een geëngageerd betoog, of een educatieve vertelling, je leert de kern van een verhaal goed en overtuigend te vertellen, in beeld te brengen en zodoende het idee naar een professioneel pitchpakket uit te werken. Hoe maak je zo’n voorstel, waarin de combinatie van het verhaal, artwork, een productieplan en prototype laat zien dat het klaar is om gerealiseerd te worden?",30,['Den Bosch'],120,NLQF6,"een verhaal te ontwerpen voor een stopmotionfilm met meerdere karakters.
storyboarding, kadrering en camerastandpunten gebruiken.
bouwtekeningen maken voor karakters en set.
animeerbare poppen te bouwen.
een set op schaal te ontwerpen en te bouwen.
experimenteren met animatie basisvaardigheden voor stopmotion.
uitlichten van je set (tabletop fotografie).
werken met een animatiecamera en het programma dragon frame.
je rol te onderzoeken in een team.
samenwerken in een team.
basis editing, nabewerking en geluidsmontage.",stopmotion animatie poppen bouwen schaal storytelling,0.88,0.654,1,36,2025-09-26
385,Stopmotion,"In deze minor van St.Joost School of Art & Design ga je in teamverband een stopmotion animatiefilm maken.

Je onderzoekt je rol in het team van een stopmotion-productie en maakt samen een verhaal, waarin meerdere karakters een rol kunnen spelen. Je maakt poppen en decor op schaal en maakt daarbij gebruik van de goed uitgeruste werkplaatsen van de academie (bijv. houtwerkplaats, 3D printshop). Je volgt lessen animatie, ontdekt wat belangrijk is voor een verhaal in stopmotion en experimenteert met passend design en materiaalgebruik. Samen met je team doorloop je het hele proces van storyboard tot opname en ten slotte tot première.

Deze minor is voor studenten die houden van verhalen vertellen en van analoog werken en voor iedereen die het productieproces van een stopmotion-film wil doorlopen. En wanneer heb je nu de kans in je studie om een half jaar aan een animatie te werken?",30,['Breda'],120,NLQF6,"in deze minor leer je een graphic novel te ontwikkelen, in een ontwerpproces van begin tot einde:

brainstormen op je eerste verhaalideeën.
je verhaalideeën uitwerken tot een concept.
een kort script schrijven op basis van je verhaalconcept.
een storyboard en thumbnails schetsen aan de hand van je script.
style sheets en character design ontwerpen.
pagina’s panellen tot één geheel.
in de eindproductie een aantal spreads uitwerken tot een volwaardig eindresultaat.
verder leer je de betekenis van characters, achtergronden (world building,) camera-standpunt, verhaallijn, kaders, kleurpalet, flow en lettering, establishing shot en cover design. en je leert hoe de uitvoering, lijnvoering, kleurgebruik, vormgeving en stijl bijdragen aan de tone of voice van de strip.",graphic novel interactive webtoon storytelling illustratie,0.88,0.576,4,79,2025-12-27
386,Graphic Novel,"Een graphic novel is een strip met een meer volwassen karakter, qua thematiek, gelaagdheid en verhaal en is soms fictief maar het kan ook (auto)biografisch van karakter zijn. Je zou het als de literatuur-kant van het beeldverhaal kunnen zien, met échte verhalen over échte mensen die échte levens leiden in een échte wereld. Je zult van een graphic-novel-personage zelden een reeks of een serie zoals bij de superhelden aantreffen.
In het programma van deze minor van St.Joost School of Art & Design volg je de gehele ontwerpmethodiek van een graphic novel, van je eerste ideeën tot de uiteindelijke productie. Je wordt begeleid door docenten van de kunstacademie St.Joost. Het accent in de begeleiding ligt op de kwaliteit en ontwikkeling van zowel het verhalende als de verbeeldende kant. Ook moderne (online) vorm zoals de interactive graphic novel en webtoons komen aan bod.
Je brengt een voorstel in de vorm van een idee, concept, of liefst al iets van een script en voorstudies, eventueel zelfs thumbnails voor je graphic novel mee. Het kan een eigen verhaal zijn dat je wil vertellen in stripvorm, of een bestaand verhaal dat je aantrekkelijk vindt om te verbeelden. Het kan gaan om zowel fictie- als non-fictie.",30,['Breda'],120,NLQF6,"you will establish a practice of writing:

you will learn how to step over the blank page.
how to resource materials for story building.
you will learn and apply editing to your and others projects.
how to develop the right tools for your work.
you will learn how to give feedback and reflect on your process.

you will learn how the editing process is an integral to your practice.",creative writing storytelling skills genres hybrid forms visual art,0.81,0.272,1,39,2025-11-07
387,Write Loud,"The minor creative writing Write LOUD of St.Joost School of Art & Design is created for students looking to establish solid storytelling skills in written form. To help students further define, articulate, and expand their practice through creative writing.
In this course we let you see what a writing discipline can offer a developing visual/media practice. This creative writing practice will be in the form, genre and manner that suits you as a creator with an emphasis on our program’s unique perspectives from the intersection between the literary field and Photography, Film and the Digital, in an interdisplinary approach with Watershed Production House.
This minor is acutely geared towards students who have a solid background in the use of image to convey meaning. This minor is really well suited to students with a background in or affinity for: Visual Arts, Media Production, Design, Illustration, etc. However, we are very open to applications from students in all study areas. We encourage students to write in hybrid forms, across genres and within multiple art forms. This course understands that it is essential for today’s creators to have a strong capacity for TELLING in order to SHOW.
This program opens with Watershed in the form of a “Camp”, guest lecturers and workshops, to get you out of your head and into the writing. Throughout the course you will meet for guest speakers, workshops and inspiration days developed together with Watershed. These will be both onsite, online and/or off-site. There is a solid focus on what the GROUP dynamic can bring to your individual work so be prepared to get close. This is a practice that builds on the understanding that media creation is a collective experience.
During the minor you will develop a media (mixed or hybrid) project with writing as the foundation. Under guidance you will select the form that works best for your theme, material, goals. The forms are open, and you will learn which form best supports your story (think of podcasts, chapbooks, graphic novels, short stories in video and more.",15,['Den Bosch'],116,NLQF5,"•	digitale en analoge tekenvaardigheden te verdiepen en/of te verbreden.
•	tekenen zowel naar de waarneming (modeltekenen, anatomie en perspectief) als vanuit de verbeelding.
•	de communicatieve werking van je tekeningen te versterken.
•	creatieve competenties te verdiepen.
•	de narratieve zeggingskracht van je werk te versterken.
•	met materialen te experimenteren.
•	beeldend onderzoek dat je verder helpt in wat je wilt ontwikkelen.
•	compositie en beeldopbouw.
•	over de werking in verschillende schalen.
•	de wisselwerking van 2 d en 3d (maquettes bouwen) .",digitale en analoge tekenvaardigheden waarneming verbeelding compositie en beeldopbouw,0.72,0.804,1,43,2025-09-19
388,Tekenen,"In deze minor van St.Joost School of Art & Design word je aangezet en uitgedaagd tot verdieping en verbreding van je tekenvaardigheden, denk daarbij aan het tekenen naar de waarneming (model-, portret-, anatomie en perspectieftekenen) en visualisatie, maar ook aan het intuïtief en associatief tekenen. Je wordt aangemoedigd de wereld telkens met andere ogen te zien, je eigen minor kleur te geven en tekenen als communicatiemiddel in te zetten. Je leert het maken van keuzes en verantwoording te nemen voor het eigen leer- en maakproces. De minor staat in het teken van het maken. Je wordt begeleid door docenten tekenvaardigheid van kunstacademie St.Joost. Voor het tekenen op grote schaal wordt samengewerkt met Blind Walls Gallery in Breda.",30,['Den Bosch'],120,NLQF6,,performance art podiumkunst lichaam artistieke werkplaats dramaturgie,0.35,0.81,1,24,2025-11-23
389,Performance in Art,"Het minorprogramma Performance Art is een verdiepend programma voor beeldend kunstenaars en uitvoerend podiumkunstenaars die zichzelf en/of hun lichaam als essentieel onderdeel zien van het kunstwerk. Het minorprogramma wordt opgezet als academische/artistieke werkplaats waarin de vraag van de individuele kunstenaar beginpunt is voor het onderzoek naar de mogelijkheden van zichzelf/het lichaam in Performance. Het individuele onderzoek wordt gevoed door de rijke geschiedenis van Performance Art, waarin het kunstwerk ontstaat vanuit de artistieke dynamiek tussen kunstenaar, omgeving en publiek.
Het programma kent een sterke verbinding tussen beeldende kunst, nieuwe media, en theater, en verwante kennisgebieden als filosofie, dramaturgie en kunstgeschiedenis.",30,['Breda'],117,NLQF6,"•	hoe je met biobased materialen kunt experimenteren en met levende organismen, zoals schimmels, algen, planten en bacteriën, kunt samenwerken.
•	de artistieke- en ontwerpvraagstukken herkennen die bij biobased art & design horen.
•	artistiek- en/of designonderzoek te doen ten behoeve van deze vraagstukken.
•	hoe je tot werk of ontwerpoplossingen kunt komen in de richting van biobased art & design.
•	de maatschappelijke context rondom biobased art & design analyseren.",biobased materialen onderzoek antropoceen posthuman perspective,0.41,0.276,5,53,2025-12-06
390,Material Ecologies,"Ben jij nieuwsgierig naar hoe je kunt samenwerken met planten, schimmels en bacteriën om nieuwe materialen te ontdekken? In deze minor gaan we aan de slag met biobased materialen. We gaan experimenteren, proberen nieuwe methodes uit en zoeken naar inventieve oplossingen om met deze materialen te werken. Jij ontwikkelt gedurende de minor een eigen kunst- of ontwerpproject, gebaseerd op het biobased materiaalonderzoek. Niet alleen steek je je handen uit de mouwen, je maakt ook kennis met de wereld rond biobased ART & DESIGN. We bespreken de laatste ontwikkelingen, discussies en dilemma’s binnen de biobased ART & DESIGN.",30,['Breda'],90,NLQF6,"als beeldmaker ingaan op actuele, maatschappelijke vraagstukken,
productief samenwerken met studenten van andere disciplines,
professioneel samenwerken met externe partijen,
verschillende vormen van beeldend en theoretisch onderzoek toepassen,
reflecteren op jouw artistieke of professionele positie.",engagement kunst design impact,0.88,0.134,2,25,2025-09-20
391,Art & Humanity (nieuwe naam formuleren),"Wat kun jij als beeldmaker doen om de samenleving te verbeteren? Hoe geef je jouw werk zoveel mogelijk zeggingskracht? Hoe zet je mensen aan het denken? Hoe zet je verandering in gang? Hoe kun je samen met anderen iets bereiken dat jouw individuele mogelijkheden overstijgt?
Deze minor van St. Joost School of Art & Design draait om maatschappelijk engagement. Je gaat op zoek naar jouw sociale betrokkenheid en je leert om deze te uiten in werk of projecten. Daarbij doe je onderzoek naar het creëren van impact.",30,['Den Bosch'],90,NLQF6,,artistiek onderzoek filosofie intuitie,0.69,0.262,4,72,2025-12-22
392,Research in Art istic Practice,"minor gericht op artistiek onderzoek in een artistieke praktijk, gericht op maken/onderzoeksmethodes. Deze minor is geschikt voor studenten die de autonome onderzoekskant van hun praktijk willen aansterken. De theorie is gericht op welke discussies er zijn rond artistiek onderzoek, welke voorbeelden er zijn in kunst/ontwerp, en de filosofie kan bijvoorbeeld gericht zijn op waarheidsvinding, intuïtie, het begrip ‘kennis’.",30,"['Breda', 'Den Bosch']",117,NLQF6,de student demonstreert persoonlijke groei op ethisch bewustzijn en handelen in relatie to zijn of haar vakgebied en de maatschappij als geheel.,ethiek filosofie kritisch denken ethisch handelen in beeldende kunst en performance maar ook in digitaal,0.31,0.02,5,21,2025-09-12
393,Ethiek & kritisch denken,Ethiek en ethisch handelen wordt steeds belangrijker in een toenemende technische wereld waar fact en fiction moeilijk zijn te ondescheiden. Maar wat is dat dan en hoe handel je daar naar? Deze track geeft je de mogelijkheid om te ontdekken wat ethisch handelen is en hoe dat een rol speelt in jouw vakgebied. De vertaling naar handelen zowel in (digi) taal als beeld en geluid krijgt hier een plek. Kijkt ook naar de toepassing binnen de kunsten in beeld.,30,"['Breda', 'Den Bosch']",124,NLQF6,de student demonstreert persoonlijke groei op ethisch bewustzijn en handelen in relatie to zijn of haar vakgebied en de maatschappij als geheel.,ethiek filosofie kritisch denken ethisch handelen in beeldende kunst en performance maar ook in digitaal,0.37,0.496,5,32,2025-10-17
394,Avans Innovative Studio Junior,Je leert hoe welke waarde jouw werk heeft. Hoe je jezelf als maker professioneel in de kijker speelt en hoe je aan opdrachten komt.,15,['Breda'],92,NLQF6,"de student demonstreert persoonlijke groei op zes competenties. hij is in staat om domeinspecifiek interdisciplinair te  creëren en te  experimenteren, om zo op innovatieve wijze tot meervoudige en duurzame waardecreatie te komen.",persoonlijke ontwikkeling interdisciplinair innovatie prototyping valorisatie,0.73,0.598,5,62,2025-09-01
395,Avans Innovative Studio Senior,Ook heb je de mogelijkheid om met creatieve ondernemers uit het werkveld te sparren en te leren van hun ervaringen in de wereld buiten de veilige onderwijsmuren.,30,['Breda'],92,NLQF6,"de student demonstreert persoonlijke groei op zes competenties. hij is in staat om domeinspecifiek interdisciplinair te  creëren en te  experimenteren, om zo op innovatieve wijze tot meervoudige en duurzame waardecreatie te komen.",,0.3,0.21,5,62,2025-11-29
396,Succesvol managen van een project,"Leren om succesvol een project (innovatie, change, impact, creatie etc.) uit te voeren/managen door het uitvoeren van volledige projectevaluaties van echte projecten uit het bedrijfsleven. De bedrijven ontvangen naast de evaluatiebevindingen ook een benchmarkpositie o.b.v. de data die hierover in de loop der tijd wordt verzameld.",15,['Breda'],125,NLQF5,"1) inzicht/kennis in de diverse factoren, zoals bijv. planning-tools, methoden, aspecten zoals bijv. cultuur e.d., die leiden tot het succesvol managen van een project.
2) het professioneel kunnen uitvoeren van een project evaluatie
3) inzicht in eigen vaardigheden mbt het managen van projecgten",project evaluatie scrum planning agile prince2 project management,0.4,0.27,5,67,2025-09-14
397,De stem van je geweten. Ga opzoek naar jouw moreel kompas.,"Herkennen van ethische dilemma’s in werk, Uitwerken ethische dilemma’s werk adhv stappenplan, Bewustwording van eigen normen, waarden, overtuigingen (moreel kompas). Praktijkvoorbeelden rondom corruptie, wanbestuur, verhuftering. Hoe ethisch besef te ontwikkelen? Sociale intelligentie, zelfbewustzijn, dwang. Invloed van maatschappelijke dilemma’s op het ethisch handelen van een organisatie en professional. Integriteit bij verandermanagement. Invloed van hiërarchie, macht (rol van klokkenluiders), verantwoordelijkheden, gezag, cultuur op ethisch handelen. Bedrijfsblindheid. Gedrag verklaren en beïnvloeden (vanuit psychologie). Groepsgedrag / groepsdenken in relatie tot ethiek en integriteit. Ethisch leiderschap.",15,['Breda'],126,NLQF5,,moreel kompas ethische dillemas normen waarden bedrijfsblindheid gedragsbeïnvloeding,0.66,0.254,3,30,2025-11-03
